Array Size, Qty operations, method
838,23101,Heapsort
838,19928,Mergesort
838,16305,Quicksort
838,3351,Radixsort
839,485016,Bubblesort
839,345328,Insertionsort
839,23086,Heapsort
839,19946,Mergesort
839,13918,Quicksort
839,3355,Radixsort
840,483162,Bubblesort
840,352408,Insertionsort
840,23259,Heapsort
840,19964,Mergesort
840,13861,Quicksort
840,3359,Radixsort
841,495008,Bubblesort
841,364862,Insertionsort
841,22995,Heapsort
841,19992,Mergesort
841,13483,Quicksort
841,3363,Radixsort
842,494899,Bubblesort
842,361582,Insertionsort
842,23153,Heapsort
842,20008,Mergesort
842,13393,Quicksort
842,3367,Radixsort
843,489173,Bubblesort
843,354892,Insertionsort
843,23141,Heapsort
843,20026,Mergesort
843,14490,Quicksort
843,3371,Radixsort
844,489508,Bubblesort
844,350074,Insertionsort
844,23227,Heapsort
844,20044,Mergesort
844,12486,Quicksort
844,3375,Radixsort
845,495833,Bubblesort
845,374200,Insertionsort
845,23326,Heapsort
845,20066,Mergesort
845,13219,Quicksort
845,3379,Radixsort
846,500081,Bubblesort
846,373044,Insertionsort
846,23328,Heapsort
846,20084,Mergesort
846,13770,Quicksort
846,3383,Radixsort
847,491229,Bubblesort
847,351580,Insertionsort
847,23379,Heapsort
847,20104,Mergesort
847,13009,Quicksort
847,3387,Radixsort
848,496717,Bubblesort
848,359802,Insertionsort
848,23372,Heapsort
848,20124,Mergesort
848,13028,Quicksort
848,3391,Radixsort
849,501518,Bubblesort
849,360684,Insertionsort
849,23453,Heapsort
849,20168,Mergesort
849,13858,Quicksort
849,3395,Radixsort
850,498372,Bubblesort
850,371920,Insertionsort
850,23533,Heapsort
850,20184,Mergesort
850,13179,Quicksort
850,3399,Radixsort
851,499544,Bubblesort
851,361502,Insertionsort
851,23572,Heapsort
851,20202,Mergesort
851,13299,Quicksort
851,3403,Radixsort
852,504888,Bubblesort
852,360006,Insertionsort
852,23595,Heapsort
852,20220,Mergesort
852,14266,Quicksort
852,3407,Radixsort
853,503257,Bubblesort
853,376430,Insertionsort
853,23457,Heapsort
853,20242,Mergesort
853,13580,Quicksort
853,3411,Radixsort
854,497126,Bubblesort
854,352818,Insertionsort
854,23534,Heapsort
854,20260,Mergesort
854,13925,Quicksort
854,3415,Radixsort
855,508272,Bubblesort
855,370302,Insertionsort
855,23666,Heapsort
855,20280,Mergesort
855,13624,Quicksort
855,3419,Radixsort
856,502086,Bubblesort
856,350236,Insertionsort
856,23713,Heapsort
856,20300,Mergesort
856,13576,Quicksort
856,3423,Radixsort
857,510252,Bubblesort
857,363690,Insertionsort
857,23704,Heapsort
857,20330,Mergesort
857,14160,Quicksort
857,3427,Radixsort
858,512808,Bubblesort
858,380390,Insertionsort
858,23589,Heapsort
858,20348,Mergesort
858,13546,Quicksort
858,3431,Radixsort
859,509363,Bubblesort
859,367478,Insertionsort
859,23805,Heapsort
859,20368,Mergesort
859,12963,Quicksort
859,3435,Radixsort
860,514661,Bubblesort
860,376356,Insertionsort
860,23879,Heapsort
860,20388,Mergesort
860,13844,Quicksort
860,3439,Radixsort
861,514051,Bubblesort
861,370854,Insertionsort
861,23816,Heapsort
861,20412,Mergesort
861,15611,Quicksort
861,3443,Radixsort
862,513660,Bubblesort
862,377558,Insertionsort
862,23854,Heapsort
862,20432,Mergesort
862,13681,Quicksort
862,3447,Radixsort
863,509894,Bubblesort
863,382216,Insertionsort
863,23803,Heapsort
863,20454,Mergesort
863,15450,Quicksort
863,3451,Radixsort
864,513356,Bubblesort
864,362278,Insertionsort
864,23970,Heapsort
864,20476,Mergesort
864,13580,Quicksort
864,3455,Radixsort
865,516456,Bubblesort
865,388684,Insertionsort
865,23922,Heapsort
865,20552,Mergesort
865,16330,Quicksort
865,3459,Radixsort
866,521539,Bubblesort
866,382432,Insertionsort
866,24008,Heapsort
866,20568,Mergesort
866,13193,Quicksort
866,3463,Radixsort
867,511680,Bubblesort
867,366622,Insertionsort
867,24029,Heapsort
867,20586,Mergesort
867,13902,Quicksort
867,3467,Radixsort
868,527007,Bubblesort
868,395336,Insertionsort
868,23947,Heapsort
868,20604,Mergesort
868,13984,Quicksort
868,3471,Radixsort
869,521515,Bubblesort
869,381350,Insertionsort
869,24049,Heapsort
869,20626,Mergesort
869,13790,Quicksort
869,3475,Radixsort
870,521361,Bubblesort
870,378890,Insertionsort
870,24123,Heapsort
870,20644,Mergesort
870,14152,Quicksort
870,3479,Radixsort
871,519371,Bubblesort
871,385272,Insertionsort
871,24195,Heapsort
871,20664,Mergesort
871,13736,Quicksort
871,3483,Radixsort
872,524029,Bubblesort
872,373438,Insertionsort
872,24167,Heapsort
872,20684,Mergesort
872,16062,Quicksort
872,3487,Radixsort
873,528748,Bubblesort
873,393830,Insertionsort
873,23999,Heapsort
873,20714,Mergesort
873,14131,Quicksort
873,3491,Radixsort
874,529188,Bubblesort
874,380552,Insertionsort
874,24217,Heapsort
874,20732,Mergesort
874,15910,Quicksort
874,3495,Radixsort
875,527993,Bubblesort
875,379728,Insertionsort
875,24286,Heapsort
875,20752,Mergesort
875,14989,Quicksort
875,3499,Radixsort
876,526208,Bubblesort
876,373630,Insertionsort
876,24390,Heapsort
876,20772,Mergesort
876,14867,Quicksort
876,3503,Radixsort
877,538493,Bubblesort
877,400908,Insertionsort
877,24354,Heapsort
877,20796,Mergesort
877,14276,Quicksort
877,3507,Radixsort
878,531361,Bubblesort
878,381020,Insertionsort
878,24389,Heapsort
878,20816,Mergesort
878,13987,Quicksort
878,3511,Radixsort
879,534593,Bubblesort
879,396616,Insertionsort
879,24452,Heapsort
879,20838,Mergesort
879,13408,Quicksort
879,3515,Radixsort
880,528662,Bubblesort
880,379978,Insertionsort
880,24355,Heapsort
880,20860,Mergesort
880,14134,Quicksort
880,3519,Radixsort
881,533062,Bubblesort
881,392378,Insertionsort
881,24490,Heapsort
881,20906,Mergesort
881,14554,Quicksort
881,3523,Radixsort
882,536466,Bubblesort
882,391946,Insertionsort
882,24402,Heapsort
882,20924,Mergesort
882,14153,Quicksort
882,3527,Radixsort
883,540963,Bubblesort
883,402628,Insertionsort
883,24489,Heapsort
883,20944,Mergesort
883,13872,Quicksort
883,3531,Radixsort
884,540221,Bubblesort
884,391662,Insertionsort
884,24605,Heapsort
884,20964,Mergesort
884,14191,Quicksort
884,3535,Radixsort
885,541185,Bubblesort
885,399574,Insertionsort
885,24536,Heapsort
885,20988,Mergesort
885,13969,Quicksort
885,3539,Radixsort
886,541047,Bubblesort
886,394308,Insertionsort
886,24598,Heapsort
886,21008,Mergesort
886,14059,Quicksort
886,3543,Radixsort
887,539222,Bubblesort
887,380296,Insertionsort
887,24607,Heapsort
887,21030,Mergesort
887,14092,Quicksort
887,3547,Radixsort
888,553479,Bubblesort
888,417870,Insertionsort
888,24513,Heapsort
888,21052,Mergesort
888,14077,Quicksort
888,3551,Radixsort
889,549534,Bubblesort
889,394142,Insertionsort
889,24672,Heapsort
889,21084,Mergesort
889,14448,Quicksort
889,3555,Radixsort
890,541624,Bubblesort
890,399720,Insertionsort
890,24707,Heapsort
890,21104,Mergesort
890,14411,Quicksort
890,3559,Radixsort
891,545390,Bubblesort
891,393626,Insertionsort
891,24845,Heapsort
891,21126,Mergesort
891,14413,Quicksort
891,3563,Radixsort
892,549499,Bubblesort
892,397844,Insertionsort
892,24877,Heapsort
892,21148,Mergesort
892,14796,Quicksort
892,3567,Radixsort
893,552942,Bubblesort
893,406600,Insertionsort
893,24841,Heapsort
893,21174,Mergesort
893,16261,Quicksort
893,3571,Radixsort
894,550009,Bubblesort
894,398264,Insertionsort
894,24846,Heapsort
894,21196,Mergesort
894,17416,Quicksort
894,3575,Radixsort
895,554177,Bubblesort
895,408944,Insertionsort
895,24918,Heapsort
895,21220,Mergesort
895,14913,Quicksort
895,3579,Radixsort
896,549601,Bubblesort
896,398518,Insertionsort
896,25043,Heapsort
896,21244,Mergesort
896,14386,Quicksort
896,3583,Radixsort
897,557290,Bubblesort
897,412334,Insertionsort
897,24881,Heapsort
897,21510,Mergesort
897,15504,Quicksort
897,3587,Radixsort
898,551786,Bubblesort
898,400470,Insertionsort
898,24988,Heapsort
898,21524,Mergesort
898,14907,Quicksort
898,3591,Radixsort
899,555053,Bubblesort
899,400806,Insertionsort
899,25036,Heapsort
899,21540,Mergesort
899,14844,Quicksort
899,3595,Radixsort
900,554757,Bubblesort
900,392388,Insertionsort
900,25191,Heapsort
900,21556,Mergesort
900,15918,Quicksort
900,3599,Radixsort
901,556893,Bubblesort
901,398562,Insertionsort
901,25125,Heapsort
901,21576,Mergesort
901,15547,Quicksort
901,3603,Radixsort
902,558914,Bubblesort
902,403716,Insertionsort
902,25190,Heapsort
902,21592,Mergesort
902,14446,Quicksort
902,3607,Radixsort
903,551047,Bubblesort
903,388658,Insertionsort
903,25112,Heapsort
903,21610,Mergesort
903,16844,Quicksort
903,3611,Radixsort
904,565191,Bubblesort
904,407582,Insertionsort
904,25207,Heapsort
904,21628,Mergesort
904,15920,Quicksort
904,3615,Radixsort
905,566285,Bubblesort
905,415842,Insertionsort
905,25255,Heapsort
905,21656,Mergesort
905,16292,Quicksort
905,3619,Radixsort
906,557937,Bubblesort
906,402446,Insertionsort
906,25194,Heapsort
906,21672,Mergesort
906,17042,Quicksort
906,3623,Radixsort
907,562108,Bubblesort
907,404886,Insertionsort
907,25317,Heapsort
907,21690,Mergesort
907,14237,Quicksort
907,3627,Radixsort
908,575568,Bubblesort
908,409220,Insertionsort
908,25328,Heapsort
908,21708,Mergesort
908,15301,Quicksort
908,3631,Radixsort
909,561326,Bubblesort
909,389726,Insertionsort
909,25496,Heapsort
909,21730,Mergesort
909,14973,Quicksort
909,3635,Radixsort
910,570321,Bubblesort
910,417466,Insertionsort
910,25327,Heapsort
910,21748,Mergesort
910,14541,Quicksort
910,3639,Radixsort
911,578394,Bubblesort
911,429432,Insertionsort
911,25321,Heapsort
911,21768,Mergesort
911,15129,Quicksort
911,3643,Radixsort
912,570676,Bubblesort
912,411700,Insertionsort
912,25338,Heapsort
912,21788,Mergesort
912,17994,Quicksort
912,3647,Radixsort
913,575745,Bubblesort
913,413974,Insertionsort
913,25407,Heapsort
913,21832,Mergesort
913,15032,Quicksort
913,3651,Radixsort
914,573770,Bubblesort
914,404864,Insertionsort
914,25583,Heapsort
914,21848,Mergesort
914,16268,Quicksort
914,3655,Radixsort
915,569599,Bubblesort
915,405094,Insertionsort
915,25625,Heapsort
915,21866,Mergesort
915,14978,Quicksort
915,3659,Radixsort
916,581491,Bubblesort
916,431692,Insertionsort
916,25489,Heapsort
916,21884,Mergesort
916,14256,Quicksort
916,3663,Radixsort
917,580840,Bubblesort
917,415406,Insertionsort
917,25600,Heapsort
917,21906,Mergesort
917,15618,Quicksort
917,3667,Radixsort
918,581284,Bubblesort
918,421402,Insertionsort
918,25695,Heapsort
918,21924,Mergesort
918,15623,Quicksort
918,3671,Radixsort
919,577835,Bubblesort
919,422922,Insertionsort
919,25710,Heapsort
919,21944,Mergesort
919,15280,Quicksort
919,3675,Radixsort
920,592627,Bubblesort
920,443086,Insertionsort
920,25613,Heapsort
920,21964,Mergesort
920,14295,Quicksort
920,3679,Radixsort
921,577175,Bubblesort
921,413662,Insertionsort
921,25724,Heapsort
921,21994,Mergesort
921,15940,Quicksort
921,3683,Radixsort
922,580555,Bubblesort
922,415840,Insertionsort
922,25861,Heapsort
922,22012,Mergesort
922,16489,Quicksort
922,3687,Radixsort
923,587436,Bubblesort
923,428606,Insertionsort
923,25780,Heapsort
923,22032,Mergesort
923,15047,Quicksort
923,3691,Radixsort
924,585575,Bubblesort
924,437620,Insertionsort
924,25860,Heapsort
924,22052,Mergesort
924,16679,Quicksort
924,3695,Radixsort
925,595012,Bubblesort
925,443786,Insertionsort
925,25698,Heapsort
925,22076,Mergesort
925,14596,Quicksort
925,3699,Radixsort
926,586654,Bubblesort
926,424720,Insertionsort
926,25781,Heapsort
926,22096,Mergesort
926,16830,Quicksort
926,3703,Radixsort
927,584628,Bubblesort
927,416302,Insertionsort
927,25925,Heapsort
927,22118,Mergesort
927,14600,Quicksort
927,3707,Radixsort
928,593058,Bubblesort
928,429406,Insertionsort
928,25909,Heapsort
928,22140,Mergesort
928,14589,Quicksort
928,3711,Radixsort
929,588536,Bubblesort
929,422800,Insertionsort
929,26068,Heapsort
929,22216,Mergesort
929,15059,Quicksort
929,3715,Radixsort
930,599207,Bubblesort
930,434714,Insertionsort
930,26007,Heapsort
930,22232,Mergesort
930,14310,Quicksort
930,3719,Radixsort
931,589204,Bubblesort
931,423740,Insertionsort
931,26154,Heapsort
931,22250,Mergesort
931,16833,Quicksort
931,3723,Radixsort
932,590830,Bubblesort
932,431348,Insertionsort
932,26060,Heapsort
932,22268,Mergesort
932,14488,Quicksort
932,3727,Radixsort
933,590583,Bubblesort
933,422496,Insertionsort
933,26213,Heapsort
933,22290,Mergesort
933,15272,Quicksort
933,3731,Radixsort
934,602421,Bubblesort
934,447228,Insertionsort
934,26197,Heapsort
934,22308,Mergesort
934,15104,Quicksort
934,3735,Radixsort
935,593998,Bubblesort
935,434642,Insertionsort
935,26155,Heapsort
935,22328,Mergesort
935,15284,Quicksort
935,3739,Radixsort
936,599799,Bubblesort
936,429768,Insertionsort
936,26202,Heapsort
936,22348,Mergesort
936,14972,Quicksort
936,3743,Radixsort
937,598147,Bubblesort
937,430150,Insertionsort
937,26271,Heapsort
937,22378,Mergesort
937,16455,Quicksort
937,3747,Radixsort
938,607715,Bubblesort
938,442352,Insertionsort
938,26297,Heapsort
938,22396,Mergesort
938,15408,Quicksort
938,3751,Radixsort
939,605811,Bubblesort
939,439506,Insertionsort
939,26207,Heapsort
939,22416,Mergesort
939,16398,Quicksort
939,3755,Radixsort
940,608162,Bubblesort
940,455592,Insertionsort
940,26203,Heapsort
940,22436,Mergesort
940,14097,Quicksort
940,3759,Radixsort
941,606891,Bubblesort
941,438526,Insertionsort
941,26209,Heapsort
941,22460,Mergesort
941,15002,Quicksort
941,3763,Radixsort
942,609048,Bubblesort
942,440918,Insertionsort
942,26409,Heapsort
942,22480,Mergesort
942,15894,Quicksort
942,3767,Radixsort
943,613133,Bubblesort
943,460758,Insertionsort
943,26253,Heapsort
943,22502,Mergesort
943,17086,Quicksort
943,3771,Radixsort
944,609030,Bubblesort
944,441840,Insertionsort
944,26300,Heapsort
944,22524,Mergesort
944,16517,Quicksort
944,3775,Radixsort
945,614612,Bubblesort
945,451268,Insertionsort
945,26393,Heapsort
945,22570,Mergesort
945,14605,Quicksort
945,3779,Radixsort
946,612509,Bubblesort
946,448538,Insertionsort
946,26488,Heapsort
946,22588,Mergesort
946,16965,Quicksort
946,3783,Radixsort
947,619200,Bubblesort
947,448138,Insertionsort
947,26560,Heapsort
947,22608,Mergesort
947,15567,Quicksort
947,3787,Radixsort
948,623445,Bubblesort
948,451212,Insertionsort
948,26526,Heapsort
948,22628,Mergesort
948,18047,Quicksort
948,3791,Radixsort
949,620351,Bubblesort
949,454312,Insertionsort
949,26595,Heapsort
949,22652,Mergesort
949,15453,Quicksort
949,3795,Radixsort
950,611516,Bubblesort
950,427564,Insertionsort
950,26741,Heapsort
950,22672,Mergesort
950,16182,Quicksort
950,3799,Radixsort
951,617335,Bubblesort
951,452414,Insertionsort
951,26741,Heapsort
951,22694,Mergesort
951,15914,Quicksort
951,3803,Radixsort
952,629122,Bubblesort
952,465000,Insertionsort
952,26545,Heapsort
952,22716,Mergesort
952,16903,Quicksort
952,3807,Radixsort
953,627462,Bubblesort
953,460118,Insertionsort
953,26686,Heapsort
953,22748,Mergesort
953,15521,Quicksort
953,3811,Radixsort
954,629662,Bubblesort
954,468072,Insertionsort
954,26868,Heapsort
954,22768,Mergesort
954,16445,Quicksort
954,3815,Radixsort
955,632600,Bubblesort
955,478516,Insertionsort
955,26802,Heapsort
955,22790,Mergesort
955,16535,Quicksort
955,3819,Radixsort
956,627072,Bubblesort
956,455960,Insertionsort
956,26936,Heapsort
956,22812,Mergesort
956,15232,Quicksort
956,3823,Radixsort
957,630732,Bubblesort
957,457890,Insertionsort
957,26846,Heapsort
957,22838,Mergesort
957,15656,Quicksort
957,3827,Radixsort
958,631027,Bubblesort
958,454982,Insertionsort
958,26965,Heapsort
958,22860,Mergesort
958,17343,Quicksort
958,3831,Radixsort
959,625878,Bubblesort
959,453124,Insertionsort
959,26947,Heapsort
959,22884,Mergesort
959,15646,Quicksort
959,3835,Radixsort
960,630250,Bubblesort
960,460318,Insertionsort
960,26982,Heapsort
960,22908,Mergesort
960,17005,Quicksort
960,3839,Radixsort
961,631584,Bubblesort
961,459286,Insertionsort
961,26967,Heapsort
961,23048,Mergesort
961,15911,Quicksort
961,3843,Radixsort
962,644317,Bubblesort
962,483798,Insertionsort
962,27002,Heapsort
962,23064,Mergesort
962,15857,Quicksort
962,3847,Radixsort
963,639701,Bubblesort
963,470670,Insertionsort
963,27023,Heapsort
963,23082,Mergesort
963,15296,Quicksort
963,3851,Radixsort
964,629598,Bubblesort
964,456084,Insertionsort
964,27169,Heapsort
964,23100,Mergesort
964,15915,Quicksort
964,3855,Radixsort
965,641691,Bubblesort
965,469878,Insertionsort
965,27118,Heapsort
965,23122,Mergesort
965,15662,Quicksort
965,3859,Radixsort
966,642729,Bubblesort
966,469954,Insertionsort
966,27192,Heapsort
966,23140,Mergesort
966,15631,Quicksort
966,3863,Radixsort
967,647338,Bubblesort
967,470670,Insertionsort
967,27285,Heapsort
967,23160,Mergesort
967,15750,Quicksort
967,3867,Radixsort
968,636841,Bubblesort
968,459108,Insertionsort
968,27296,Heapsort
968,23180,Mergesort
968,14785,Quicksort
968,3871,Radixsort
969,642723,Bubblesort
969,471004,Insertionsort
969,27239,Heapsort
969,23210,Mergesort
969,16277,Quicksort
969,3875,Radixsort
970,646016,Bubblesort
970,465454,Insertionsort
970,27190,Heapsort
970,23228,Mergesort
970,15474,Quicksort
970,3879,Radixsort
971,643260,Bubblesort
971,470390,Insertionsort
971,27415,Heapsort
971,23248,Mergesort
971,17145,Quicksort
971,3883,Radixsort
972,638767,Bubblesort
972,472618,Insertionsort
972,27258,Heapsort
972,23268,Mergesort
972,16413,Quicksort
972,3887,Radixsort
973,647002,Bubblesort
973,474894,Insertionsort
973,27444,Heapsort
973,23292,Mergesort
973,16273,Quicksort
973,3891,Radixsort
974,652127,Bubblesort
974,472410,Insertionsort
974,27461,Heapsort
974,23312,Mergesort
974,16934,Quicksort
974,3895,Radixsort
975,650191,Bubblesort
975,464896,Insertionsort
975,27443,Heapsort
975,23334,Mergesort
975,17357,Quicksort
975,3899,Radixsort
976,659706,Bubblesort
976,492986,Insertionsort
976,27430,Heapsort
976,23356,Mergesort
976,15286,Quicksort
976,3903,Radixsort
977,656503,Bubblesort
977,485614,Insertionsort
977,27469,Heapsort
977,23402,Mergesort
977,15513,Quicksort
977,3907,Radixsort
978,654222,Bubblesort
978,459846,Insertionsort
978,27579,Heapsort
978,23420,Mergesort
978,16712,Quicksort
978,3911,Radixsort
979,656625,Bubblesort
979,471084,Insertionsort
979,27714,Heapsort
979,23440,Mergesort
979,16957,Quicksort
979,3915,Radixsort
980,656795,Bubblesort
980,487896,Insertionsort
980,27593,Heapsort
980,23460,Mergesort
980,15317,Quicksort
980,3919,Radixsort
981,661007,Bubblesort
981,487318,Insertionsort
981,27629,Heapsort
981,23484,Mergesort
981,18229,Quicksort
981,3923,Radixsort
982,659670,Bubblesort
982,486038,Insertionsort
982,27619,Heapsort
982,23504,Mergesort
982,16851,Quicksort
982,3927,Radixsort
983,655002,Bubblesort
983,459668,Insertionsort
983,27805,Heapsort
983,23526,Mergesort
983,17073,Quicksort
983,3931,Radixsort
984,658523,Bubblesort
984,486662,Insertionsort
984,27708,Heapsort
984,23548,Mergesort
984,17547,Quicksort
984,3935,Radixsort
985,666460,Bubblesort
985,498514,Insertionsort
985,27765,Heapsort
985,23580,Mergesort
985,15459,Quicksort
985,3939,Radixsort
986,664121,Bubblesort
986,496698,Insertionsort
986,27644,Heapsort
986,23600,Mergesort
986,16328,Quicksort
986,3943,Radixsort
987,664959,Bubblesort
987,498038,Insertionsort
987,27770,Heapsort
987,23622,Mergesort
987,17107,Quicksort
987,3947,Radixsort
988,671457,Bubblesort
988,491822,Insertionsort
988,27901,Heapsort
988,23644,Mergesort
988,16995,Quicksort
988,3951,Radixsort
989,664455,Bubblesort
989,475132,Insertionsort
989,27874,Heapsort
989,23670,Mergesort
989,17181,Quicksort
989,3955,Radixsort
990,672302,Bubblesort
990,485100,Insertionsort
990,27957,Heapsort
990,23692,Mergesort
990,15828,Quicksort
990,3959,Radixsort
991,665834,Bubblesort
991,470554,Insertionsort
991,28053,Heapsort
991,23716,Mergesort
991,15636,Quicksort
991,3963,Radixsort
992,679550,Bubblesort
992,510444,Insertionsort
992,27920,Heapsort
992,23740,Mergesort
992,17498,Quicksort
992,3967,Radixsort
